Computing reachable states... 
Iteration 0... 1 sym states passed, 2 waiting 0.00300001s
Iteration 3151... 2894 sym states passed, 113 waiting 0.0150001s
Iteration 3152... 2895 sym states passed, 114 waiting 0.0180001s
Iteration 3153... 2896 sym states passed, 116 waiting 0.0130001s
Iteration 3154... 2897 sym states passed, 116 waiting 0.0110001s
Iteration 3155... 2897 sym states passed, 115 waiting 0.0240001s
Iteration 3156... 2898 sym states passed, 115 waiting 0.00800001s
Iteration 3157... 2899 sym states passed, 117 waiting 0.0130001s
Iteration 3158... 2900 sym states passed, 117 waiting 0.0110001s
Iteration 3159... 2900 sym states passed, 116 waiting 0.0240001s
Iteration 3160... 2901 sym states passed, 116 waiting 0.00900001s
Iteration 3161... 2902 sym states passed, 118 waiting 0.0130001s
Iteration 3162... 2903 sym states passed, 118 waiting 0.0110001s
Iteration 3163... 2903 sym states passed, 117 waiting 0.0240001s
Iteration 3164... 2904 sym states passed, 117 waiting 0.00800001s
Iteration 3165... 2905 sym states passed, 119 waiting 0.0130001s
Iteration 3166... 2906 sym states passed, 119 waiting 0.0120001s
Iteration 3167... 2906 sym states passed, 118 waiting 0.0250001s
Iteration 3168... 2907 sym states passed, 118 waiting 0.00900001s
Iteration 3169... 2908 sym states passed, 118 waiting 0.0120001s
Iteration 3170... 2908 sym states passed, 117 waiting 0.0240001s
Iteration 3171... 2909 sym states passed, 117 waiting 0.00900001s
Iteration 3172... 2910 sym states passed, 117 waiting 0.0120001s
Iteration 3173... 2910 sym states passed, 116 waiting 0.0250001s
Iteration 3174... 2911 sym states passed, 116 waiting 0.00900001s
Iteration 3175... 2912 sym states passed, 118 waiting 0.0140001s
Iteration 3176... 2913 sym states passed, 118 waiting 0.0120001s
Iteration 3177... 2913 sym states passed, 117 waiting 0.0260001s
Iteration 3178... 2914 sym states passed, 117 waiting 0.00900001s
Iteration 3179... 2915 sym states passed, 119 waiting 0.0140001s
Iteration 3180... 2916 sym states passed, 119 waiting 0.0120001s
Iteration 3181... 2916 sym states passed, 118 waiting 0.0270001s
Iteration 3182... 2917 sym states passed, 118 waiting 0.00900001s
Iteration 3183... 2918 sym states passed, 118 waiting 0.0120001s
Iteration 3184... 2918 sym states passed, 117 waiting 0.0260001s
Iteration 3185... 2919 sym states passed, 117 waiting 0.00900001s
Iteration 3186... 2920 sym states passed, 117 waiting 0.0120001s
Iteration 3187... 2920 sym states passed, 116 waiting 0.0260001s
Iteration 3188... 2921 sym states passed, 116 waiting 0.00900001s
Iteration 3189... 2922 sym states passed, 118 waiting 0.0140001s
Iteration 3190... 2923 sym states passed, 118 waiting 0.0130001s
Iteration 3191... 2923 sym states passed, 117 waiting 0.0270001s
Iteration 3192... 2924 sym states passed, 117 waiting 0.00900001s
Iteration 3193... 2925 sym states passed, 119 waiting 0.0140001s
Iteration 3194... 2926 sym states passed, 119 waiting 0.0130001s
Iteration 3195... 2926 sym states passed, 118 waiting 0.0260001s
Iteration 3196... 2927 sym states passed, 118 waiting 0.00900001s
Iteration 3197... 2928 sym states passed, 118 waiting 0.0130001s
Iteration 3198... 2928 sym states passed, 117 waiting 0.0270001s
Iteration 3199... 2929 sym states passed, 117 waiting 0.0100001s
Iteration 3200... 2930 sym states passed, 117 waiting 0.0130001s
Iteration 3201... 2930 sym states passed, 116 waiting 0.0270001s
Iteration 3202... 2931 sym states passed, 116 waiting 0.0100001s
Iteration 3203... 2932 sym states passed, 118 waiting 0.0150001s
Iteration 3204... 2933 sym states passed, 118 waiting 0.0130001s
Iteration 3205... 2933 sym states passed, 117 waiting 0.0270001s
Iteration 3206... 2934 sym states passed, 117 waiting 0.0100001s
Iteration 3207... 2935 sym states passed, 119 waiting 0.0150001s
Iteration 3208... 2936 sym states passed, 119 waiting 0.0140001s
Iteration 3209... 2936 sym states passed, 118 waiting 0.0280001s
Iteration 3210... 2937 sym states passed, 118 waiting 0.0100001s
Iteration 3211... 2938 sym states passed, 118 waiting 0.0140001s
Iteration 3212... 2938 sym states passed, 117 waiting 0.0280001s
Iteration 3213... 2939 sym states passed, 117 waiting 0.0100001s
Iteration 3214... 2940 sym states passed, 117 waiting 0.0140001s
Iteration 3215... 2940 sym states passed, 116 waiting 0.0280001s
Iteration 3216... 2941 sym states passed, 116 waiting 0.0100001s
Iteration 3217... 2942 sym states passed, 118 waiting 0.0150001s
Iteration 3218... 2943 sym states passed, 118 waiting 0.0140001s
Iteration 3219... 2943 sym states passed, 117 waiting 0.0290001s
Iteration 3220... 2944 sym states passed, 117 waiting 0.0100001s
Iteration 3221... 2945 sym states passed, 119 waiting 0.0150001s
Iteration 3222... 2946 sym states passed, 119 waiting 0.0140001s
Iteration 3223... 2946 sym states passed, 118 waiting 0.0290001s
Iteration 3224... 2947 sym states passed, 118 waiting 0.0100001s
Iteration 3225... 2948 sym states passed, 118 waiting 0.0140001s
Iteration 3226... 2948 sym states passed, 117 waiting 0.0290001s
Iteration 3227... 2949 sym states passed, 117 waiting 0.0110001s
Iteration 3228... 2950 sym states passed, 117 waiting 0.0140001s
Iteration 3229... 2950 sym states passed, 116 waiting 0.0290001s
Iteration 3230... 2951 sym states passed, 116 waiting 0.0100001s
Iteration 3231... 2952 sym states passed, 118 waiting 0.0160001s
Iteration 3232... 2953 sym states passed, 118 waiting 0.0140001s
Iteration 3233... 2953 sym states passed, 117 waiting 0.0300001s
Iteration 3234... 2954 sym states passed, 117 waiting 0.0110001s
Iteration 3235... 2955 sym states passed, 119 waiting 0.0160001s
Iteration 3236... 2956 sym states passed, 119 waiting 0.0140001s
Iteration 3237... 2956 sym states passed, 118 waiting 0.0290001s
Iteration 3238... 2957 sym states passed, 118 waiting 0.0110001s
Iteration 3239... 2958 sym states passed, 118 waiting 0.0150001s
Iteration 3240... 2958 sym states passed, 117 waiting 0.0300001s
Iteration 3241... 2959 sym states passed, 117 waiting 0.0110001s
Iteration 3242... 2960 sym states passed, 117 waiting 0.0150001s
Iteration 3243... 2960 sym states passed, 116 waiting 0.0300001s
Iteration 3244... 2961 sym states passed, 116 waiting 0.0110001s
Iteration 3245... 2962 sym states passed, 118 waiting 0.0160001s
Iteration 3246... 2963 sym states passed, 118 waiting 0.0150001s
Iteration 3247... 2963 sym states passed, 117 waiting 0.0300001s
Iteration 3248... 2964 sym states passed, 117 waiting 0.0110001s
Iteration 3249... 2965 sym states passed, 119 waiting 0.0160001s
Iteration 3250... 2966 sym states passed, 119 waiting 0.0150001s
Iteration 3251... 2966 sym states passed, 118 waiting 0.0310001s
Iteration 3252... 2967 sym states passed, 118 waiting 0.0110001s
Iteration 3253... 2968 sym states passed, 118 waiting 0.0150001s
Iteration 3254... 2968 sym states passed, 117 waiting 0.0300001s
Iteration 3255... 2969 sym states passed, 117 waiting 0.0110001s
Iteration 3256... 2970 sym states passed, 117 waiting 0.0150001s
Iteration 3257... 2970 sym states passed, 116 waiting 0.0310001s
Iteration 3258... 2971 sym states passed, 116 waiting 0.0110001s
Iteration 3259... 2972 sym states passed, 118 waiting 0.0160001s
Iteration 3260... 2973 sym states passed, 118 waiting 0.0160001s
Iteration 3261... 2973 sym states passed, 117 waiting 0.0320001s
Iteration 3262... 2974 sym states passed, 117 waiting 0.0110001s
Iteration 3263... 2975 sym states passed, 119 waiting 0.0170001s
Iteration 3264... 2976 sym states passed, 119 waiting 0.0160001s
Iteration 3265... 2976 sym states passed, 118 waiting 0.0320001s
Iteration 3266... 2977 sym states passed, 118 waiting 0.0110001s
Iteration 3267... 2978 sym states passed, 118 waiting 0.0140001s
Iteration 3268... 2979 sym states passed, 118 waiting 0.0140001s
Iteration 3269... 2980 sym states passed, 117 waiting 0.00900001s
Iteration 3270... 2981 sym states passed, 118 waiting 0.00700001s
Iteration 3271... 2982 sym states passed, 118 waiting 0.0130001s
Iteration 3272... 2983 sym states passed, 118 waiting 0.0140001s
Iteration 3273... 2984 sym states passed, 118 waiting 0.0140001s
Iteration 3274... 2985 sym states passed, 117 waiting 0.00900001s
Iteration 3275... 2986 sym states passed, 118 waiting 0.00700001s
Iteration 3276... 2987 sym states passed, 118 waiting 0.0130001s
Iteration 3277... 2988 sym states passed, 118 waiting 0.0140001s
Iteration 3278... 2989 sym states passed, 118 waiting 0.0140001s
Iteration 3279... 2990 sym states passed, 117 waiting 0.00900001s
Iteration 3280... 2991 sym states passed, 118 waiting 0.00700001s
Iteration 3281... 2992 sym states passed, 118 waiting 0.0130001s
Iteration 3282... 2993 sym states passed, 118 waiting 0.0140001s
Iteration 3283... 2994 sym states passed, 118 waiting 0.0150001s
Iteration 3284... 2995 sym states passed, 117 waiting 0.00900001s
Iteration 3285... 2996 sym states passed, 118 waiting 0.00700001s
Iteration 3286... 2997 sym states passed, 118 waiting 0.0130001s
Iteration 3287... 2998 sym states passed, 118 waiting 0.00700001s
Iteration 3288... 2999 sym states passed, 118 waiting 0.0140001s
Iteration 3289... 3000 sym states passed, 118 waiting 0.00700001s
Iteration 3290... 3001 sym states passed, 118 waiting 0.0130001s
Iteration 3291... 3002 sym states passed, 118 waiting 0.0150001s
Iteration 3292... 3003 sym states passed, 118 waiting 0.0150001s
Iteration 3293... 3004 sym states passed, 117 waiting 0.0100001s
Iteration 3294... 3005 sym states passed, 118 waiting 0.00800001s
Iteration 3295... 3006 sym states passed, 118 waiting 0.0140001s
Iteration 3296... 3007 sym states passed, 118 waiting 0.0150001s
Iteration 3297... 3008 sym states passed, 118 waiting 0.0150001s
Iteration 3298... 3009 sym states passed, 117 waiting 0.0100001s
Iteration 3299... 3010 sym states passed, 118 waiting 0.00800001s
Iteration 3300... 3011 sym states passed, 118 waiting 0.0140001s
Iteration 3301... 3012 sym states passed, 118 waiting 0.00700001s
Iteration 3302... 3013 sym states passed, 118 waiting 0.0140001s
Iteration 3303... 3014 sym states passed, 118 waiting 0.00700001s
Iteration 3304... 3015 sym states passed, 118 waiting 0.0140001s
Iteration 3305... 3016 sym states passed, 118 waiting 0.0150001s
Iteration 3306... 3017 sym states passed, 118 waiting 0.0160001s
Iteration 3307... 3018 sym states passed, 117 waiting 0.0100001s
Iteration 3308... 3019 sym states passed, 118 waiting 0.00800001s
Iteration 3309... 3020 sym states passed, 118 waiting 0.0140001s
Iteration 3310... 3021 sym states passed, 118 waiting 0.0150001s
Iteration 3311... 3022 sym states passed, 118 waiting 0.0160001s
Iteration 3312... 3023 sym states passed, 117 waiting 0.0100001s
Iteration 3313... 3024 sym states passed, 118 waiting 0.00800001s
Iteration 3314... 3025 sym states passed, 118 waiting 0.0140001s
Iteration 3315... 3026 sym states passed, 118 waiting 0.00700001s
Iteration 3316... 3027 sym states passed, 118 waiting 0.0140001s
Iteration 3317... 3028 sym states passed, 118 waiting 0.00700001s
Iteration 3318... 3029 sym states passed, 118 waiting 0.0150001s
Iteration 3319... 3030 sym states passed, 118 waiting 0.0160001s
Iteration 3320... 3031 sym states passed, 118 waiting 0.0160001s
Iteration 3321... 3032 sym states passed, 117 waiting 0.0100001s
Iteration 3322... 3033 sym states passed, 118 waiting 0.00800001s
Iteration 3323... 3034 sym states passed, 118 waiting 0.0150001s
Iteration 3324... 3035 sym states passed, 118 waiting 0.0160001s
Iteration 3325... 3036 sym states passed, 118 waiting 0.0160001s
Iteration 3326... 3037 sym states passed, 117 waiting 0.0100001s
Iteration 3327... 3038 sym states passed, 118 waiting 0.00800001s
Iteration 3328... 3039 sym states passed, 118 waiting 0.0150001s
Iteration 3329... 3040 sym states passed, 118 waiting 0.00700001s
Iteration 3330... 3041 sym states passed, 118 waiting 0.0150001s
Iteration 3331... 3042 sym states passed, 118 waiting 0.00800001s
Iteration 3332... 3043 sym states passed, 118 waiting 0.0150001s
Iteration 3333... 3044 sym states passed, 118 waiting 0.0160001s
Iteration 3334... 3045 sym states passed, 118 waiting 0.0160001s
Iteration 3335... 3046 sym states passed, 117 waiting 0.0100001s
Iteration 3336... 3047 sym states passed, 118 waiting 0.00800001s
Iteration 3337... 3048 sym states passed, 118 waiting 0.0160001s
Iteration 3338... 3049 sym states passed, 118 waiting 0.0170001s
Iteration 3339... 3050 sym states passed, 118 waiting 0.0170001s
Iteration 3340... 3051 sym states passed, 117 waiting 0.0100001s
Iteration 3341... 3052 sym states passed, 118 waiting 0.00800001s
Iteration 3342... 3053 sym states passed, 118 waiting 0.0160001s
Iteration 3343... 3054 sym states passed, 118 waiting 0.00800001s
Iteration 3344... 3055 sym states passed, 118 waiting 0.0160001s
Iteration 3345... 3056 sym states passed, 118 waiting 0.00800001s
Iteration 3346... 3057 sym states passed, 118 waiting 0.0160001s
Iteration 3347... 3058 sym states passed, 118 waiting 0.0170001s
Iteration 3348... 3059 sym states passed, 118 waiting 0.0170001s
Iteration 3349... 3060 sym states passed, 117 waiting 0.0110001s
Iteration 3350... 3061 sym states passed, 118 waiting 0.00900001s
Iteration 3351... 3062 sym states passed, 118 waiting 0.0160001s
Iteration 3352... 3063 sym states passed, 118 waiting 0.0170001s
Iteration 3353... 3064 sym states passed, 118 waiting 0.0170001s
Iteration 3354... 3065 sym states passed, 117 waiting 0.0110001s
Iteration 3355... 3066 sym states passed, 118 waiting 0.00900001s
Iteration 3356... 3067 sym states passed, 118 waiting 0.0160001s
Iteration 3357... 3068 sym states passed, 118 waiting 0.00800001s
Iteration 3358... 3069 sym states passed, 118 waiting 0.0160001s
Iteration 3359... 3070 sym states passed, 118 waiting 0.00800001s
Iteration 3360... 3071 sym states passed, 118 waiting 0.0160001s
Iteration 3361... 3072 sym states passed, 118 waiting 0.0170001s
Iteration 3362... 3073 sym states passed, 118 waiting 0.0180001s
Iteration 3363... 3074 sym states passed, 117 waiting 0.0110001s
Iteration 3364... 3075 sym states passed, 118 waiting 0.00900001s
Iteration 3365... 3076 sym states passed, 118 waiting 0.0170001s
Iteration 3366... 3077 sym states passed, 118 waiting 0.0180001s
Iteration 3367... 3078 sym states passed, 118 waiting 0.0180001s
Iteration 3368... 3079 sym states passed, 117 waiting 0.0110001s
Iteration 3369... 3080 sym states passed, 118 waiting 0.00900001s
Iteration 3370... 3081 sym states passed, 118 waiting 0.0170001s
Iteration 3371... 3082 sym states passed, 118 waiting 0.00800001s
Iteration 3372... 3083 sym states passed, 118 waiting 0.0170001s
Iteration 3373... 3084 sym states passed, 118 waiting 0.00800001s
Iteration 3374... 3085 sym states passed, 118 waiting 0.0170001s
Iteration 3375... 3086 sym states passed, 118 waiting 0.0180001s
Iteration 3376... 3087 sym states passed, 118 waiting 0.0180001s
Iteration 3377... 3088 sym states passed, 117 waiting 0.0110001s
Iteration 3378... 3089 sym states passed, 118 waiting 0.00900001s
Iteration 3379... 3090 sym states passed, 118 waiting 0.0170001s
Iteration 3380... 3091 sym states passed, 118 waiting 0.0180001s
Iteration 3381... 3092 sym states passed, 118 waiting 0.0190001s
Iteration 3382... 3093 sym states passed, 117 waiting 0.0110001s
Iteration 3383... 3094 sym states passed, 118 waiting 0.00900001s
Iteration 3384... 3095 sym states passed, 118 waiting 0.0180001s
Iteration 3385... 3096 sym states passed, 117 waiting 0.00500001s
Iteration 3386... 3097 sym states passed, 116 waiting 0.00500001s
Iteration 3387... 3098 sym states passed, 117 waiting 0.00600001s
Iteration 3388... 3099 sym states passed, 118 waiting 0.00700001s
Iteration 3389... 3100 sym states passed, 117 waiting 0.00400001s
Iteration 3390... 3101 sym states passed, 116 waiting 0.00500001s
Iteration 3391... 3102 sym states passed, 115 waiting 0.00500001s
Iteration 3392... 3103 sym states passed, 116 waiting 0.00600001s
Iteration 3393... 3104 sym states passed, 117 waiting 0.00700001s
Iteration 3394... 3105 sym states passed, 116 waiting 0.00400001s
Iteration 3395... 3106 sym states passed, 115 waiting 0.00500001s
Iteration 3396... 3107 sym states passed, 114 waiting 0.00500001s
Iteration 3397... 3108 sym states passed, 115 waiting 0.00600001s
Iteration 3398... 3109 sym states passed, 116 waiting 0.00700001s
Iteration 3399... 3110 sym states passed, 115 waiting 0.00400001s
Iteration 3400... 3111 sym states passed, 114 waiting 0.00500001s
Iteration 3401... 3112 sym states passed, 113 waiting 0.00500001s
Iteration 3402... 3113 sym states passed, 114 waiting 0.00600001s
Iteration 3403... 3114 sym states passed, 115 waiting 0.00700001s
Iteration 3404... 3115 sym states passed, 114 waiting 0.00300001s
Iteration 3405... 3116 sym states passed, 114 waiting 0.00700001s
Iteration 3406... 3117 sym states passed, 113 waiting 0.00400001s
Iteration 3407... 3118 sym states passed, 113 waiting 0.00700001s
Iteration 3408... 3119 sym states passed, 112 waiting 0.00400001s
Iteration 3409... 3120 sym states passed, 111 waiting 0.00500001s
Iteration 3410... 3121 sym states passed, 110 waiting 0.00500001s
Iteration 3411... 3122 sym states passed, 111 waiting 0.00600001s
Iteration 3412... 3123 sym states passed, 112 waiting 0.00700001s
Iteration 3413... 3124 sym states passed, 111 waiting 0.00300001s
Iteration 3414... 3125 sym states passed, 110 waiting 0.00500001s
Iteration 3415... 3126 sym states passed, 109 waiting 0.00500001s
Iteration 3416... 3127 sym states passed, 110 waiting 0.00600001s
Iteration 3417... 3128 sym states passed, 111 waiting 0.00700001s
Iteration 3418... 3129 sym states passed, 110 waiting 0.00400001s
Iteration 3419... 3130 sym states passed, 110 waiting 0.00700001s
Iteration 3420... 3131 sym states passed, 109 waiting 0.00400001s
Iteration 3421... 3132 sym states passed, 109 waiting 0.00700001s
Iteration 3422... 3133 sym states passed, 108 waiting 0.00400001s
Iteration 3423... 3134 sym states passed, 107 waiting 0.00500001s
Iteration 3424... 3135 sym states passed, 106 waiting 0.00500001s
Iteration 3425... 3136 sym states passed, 107 waiting 0.00600001s
Iteration 3426... 3137 sym states passed, 108 waiting 0.00700001s
Iteration 3427... 3138 sym states passed, 107 waiting 0.00400001s
Iteration 3428... 3139 sym states passed, 106 waiting 0.00500001s
Iteration 3429... 3140 sym states passed, 105 waiting 0.00500001s
Iteration 3430... 3141 sym states passed, 106 waiting 0.00600001s
Iteration 3431... 3142 sym states passed, 107 waiting 0.00700001s
Iteration 3432... 3143 sym states passed, 106 waiting 0.00400001s
Iteration 3433... 3144 sym states passed, 106 waiting 0.00700001s
Iteration 3434... 3145 sym states passed, 105 waiting 0.00400001s
Iteration 3435... 3146 sym states passed, 105 waiting 0.00700001s
Iteration 3436... 3147 sym states passed, 104 waiting 0.00400001s
Iteration 3437... 3148 sym states passed, 103 waiting 0.00500001s
Iteration 3438... 3149 sym states passed, 102 waiting 0.00500001s
Iteration 3439... 3150 sym states passed, 103 waiting 0.00600001s
Iteration 3440... 3151 sym states passed, 104 waiting 0.00700001s
Iteration 3441... 3152 sym states passed, 103 waiting 0.00400001s
Iteration 3442... 3153 sym states passed, 102 waiting 0.00500001s
Iteration 3443... 3154 sym states passed, 101 waiting 0.00500001s
Iteration 3444... 3155 sym states passed, 102 waiting 0.00600001s
Iteration 3445... 3156 sym states passed, 103 waiting 0.00800001s
Iteration 3446... 3157 sym states passed, 102 waiting 0.00400001s
Iteration 3447... 3158 sym states passed, 102 waiting 0.00800001s
Iteration 3448... 3159 sym states passed, 101 waiting 0.00400001s
Iteration 3449... 3160 sym states passed, 101 waiting 0.00800001s
Iteration 3450... 3161 sym states passed, 100 waiting 0.00400001s
Iteration 3451... 3162 sym states passed, 99 waiting 0.00500001s
Iteration 3452... 3163 sym states passed, 98 waiting 0.00500001s
Iteration 3453... 3164 sym states passed, 99 waiting 0.00600001s
Iteration 3454... 3165 sym states passed, 100 waiting 0.00800001s
Iteration 3455... 3166 sym states passed, 99 waiting 0.00400001s
Iteration 3456... 3167 sym states passed, 98 waiting 0.00500001s
Iteration 3457... 3168 sym states passed, 97 waiting 0.00500001s
Iteration 3458... 3169 sym states passed, 98 waiting 0.00700001s
Iteration 3459... 3170 sym states passed, 99 waiting 0.00800001s
Iteration 3460... 3171 sym states passed, 98 waiting 0.00400001s
Iteration 3461... 3172 sym states passed, 98 waiting 0.00800001s
Iteration 3462... 3173 sym states passed, 97 waiting 0.00400001s
Iteration 3463... 3174 sym states passed, 97 waiting 0.00800001s
Iteration 3464... 3175 sym states passed, 96 waiting 0.00400001s
Iteration 3465... 3176 sym states passed, 95 waiting 0.00600001s
Iteration 3466... 3177 sym states passed, 94 waiting 0.00500001s
Iteration 3467... 3178 sym states passed, 95 waiting 0.00700001s
Iteration 3468... 3179 sym states passed, 96 waiting 0.00800001s
Iteration 3469... 3180 sym states passed, 95 waiting 0.00400001s
Iteration 3470... 3181 sym states passed, 94 waiting 0.00500001s
Iteration 3471... 3182 sym states passed, 93 waiting 0.00500001s
Iteration 3472... 3183 sym states passed, 94 waiting 0.00700001s
Iteration 3473... 3184 sym states passed, 95 waiting 0.00800001s
Iteration 3474... 3185 sym states passed, 94 waiting 0.00400001s
Iteration 3475... 3186 sym states passed, 94 waiting 0.00800001s
Iteration 3476... 3187 sym states passed, 93 waiting 0.00400001s
Iteration 3477... 3188 sym states passed, 93 waiting 0.00800001s
Iteration 3478... 3189 sym states passed, 92 waiting 0.00400001s
Iteration 3479... 3190 sym states passed, 91 waiting 0.00500001s
Iteration 3480... 3191 sym states passed, 90 waiting 0.00500001s
Iteration 3481... 3192 sym states passed, 91 waiting 0.00700001s
Iteration 3482... 3193 sym states passed, 92 waiting 0.00800001s
Iteration 3483... 3194 sym states passed, 91 waiting 0.00400001s
Iteration 3484... 3195 sym states passed, 90 waiting 0.00600001s
Iteration 3485... 3196 sym states passed, 89 waiting 0.00600001s
Iteration 3486... 3197 sym states passed, 90 waiting 0.00700001s
Iteration 3487... 3198 sym states passed, 91 waiting 0.00800001s
Iteration 3488... 3199 sym states passed, 90 waiting 0.00400001s
Iteration 3489... 3200 sym states passed, 90 waiting 0.00800001s
Iteration 3490... 3201 sym states passed, 89 waiting 0.00400001s
Iteration 3491... 3202 sym states passed, 89 waiting 0.00800001s
Iteration 3492... 3203 sym states passed, 88 waiting 0.00400001s
Iteration 3493... 3204 sym states passed, 87 waiting 0.00600001s
Iteration 3494... 3205 sym states passed, 86 waiting 0.00600001s
Iteration 3495... 3206 sym states passed, 87 waiting 0.00700001s
Iteration 3496... 3207 sym states passed, 88 waiting 0.00800001s
Iteration 3497... 3208 sym states passed, 87 waiting 0.00400001s
Iteration 3498... 3209 sym states passed, 86 waiting 0.00600001s
Iteration 3499... 3210 sym states passed, 85 waiting 0.00500001s
Iteration 3500... 3211 sym states passed, 86 waiting 0.00700001s
Iteration 3501... 3212 sym states passed, 87 waiting 0.00800001s
Iteration 3502... 3213 sym states passed, 86 waiting 0.00400001s
Iteration 3503... 3214 sym states passed, 86 waiting 0.00500001s
Iteration 3504... 3215 sym states passed, 86 waiting 0.00500001s
Iteration 3505... 3216 sym states passed, 88 waiting 0.0100001s
Iteration 3506... 3217 sym states passed, 87 waiting 0.00500001s
Iteration 3507... 3218 sym states passed, 87 waiting 0.00500001s
Iteration 3508... 3219 sym states passed, 87 waiting 0.00500001s
Iteration 3509... 3220 sym states passed, 89 waiting 0.0100001s
Iteration 3510... 3221 sym states passed, 88 waiting 0.00500001s
Iteration 3511... 3222 sym states passed, 88 waiting 0.00500001s
Iteration 3512... 3223 sym states passed, 88 waiting 0.00500001s
Iteration 3513... 3224 sym states passed, 90 waiting 0.0100001s
Iteration 3514... 3225 sym states passed, 89 waiting 0.00500001s
Iteration 3515... 3226 sym states passed, 89 waiting 0.00500001s
Iteration 3516... 3227 sym states passed, 89 waiting 0.00500001s
Iteration 3517... 3228 sym states passed, 91 waiting 0.0100001s
Iteration 3518... 3229 sym states passed, 90 waiting 0.00500001s
Iteration 3519... 3230 sym states passed, 89 waiting 0.00500001s
Iteration 3520... 3231 sym states passed, 88 waiting 0.00500001s
Iteration 3521... 3232 sym states passed, 88 waiting 0.00600001s
Iteration 3522... 3233 sym states passed, 88 waiting 0.00600001s
Iteration 3523... 3234 sym states passed, 90 waiting 0.0110001s
Iteration 3524... 3235 sym states passed, 89 waiting 0.00500001s
Iteration 3525... 3236 sym states passed, 89 waiting 0.00600001s
Iteration 3526... 3237 sym states passed, 89 waiting 0.00600001s
Iteration 3527... 3238 sym states passed, 91 waiting 0.0110001s
Iteration 3528... 3239 sym states passed, 90 waiting 0.00500001s
Iteration 3529... 3240 sym states passed, 89 waiting 0.00500001s
Iteration 3530... 3241 sym states passed, 88 waiting 0.00500001s
Iteration 3531... 3242 sym states passed, 88 waiting 0.00600001s
Iteration 3532... 3243 sym states passed, 88 waiting 0.00600001s
Iteration 3533... 3244 sym states passed, 90 waiting 0.0110001s
Iteration 3534... 3245 sym states passed, 89 waiting 0.00500001s
Iteration 3535... 3246 sym states passed, 89 waiting 0.00600001s
Iteration 3536... 3247 sym states passed, 89 waiting 0.00600001s
Iteration 3537... 3248 sym states passed, 91 waiting 0.0120001s
Iteration 3538... 3249 sym states passed, 90 waiting 0.00500001s
Iteration 3539... 3250 sym states passed, 89 waiting 0.00500001s
Iteration 3540... 3251 sym states passed, 88 waiting 0.00500001s
Iteration 3541... 3252 sym states passed, 88 waiting 0.00600001s
Iteration 3542... 3253 sym states passed, 88 waiting 0.00600001s
Iteration 3543... 3254 sym states passed, 90 waiting 0.0110001s
Iteration 3544... 3255 sym states passed, 89 waiting 0.00500001s
Iteration 3545... 3256 sym states passed, 89 waiting 0.00600001s
Iteration 3546... 3257 sym states passed, 89 waiting 0.00600001s
Iteration 3547... 3258 sym states passed, 91 waiting 0.0110001s
Iteration 3548... 3259 sym states passed, 90 waiting 0.00500001s
Iteration 3549... 3260 sym states passed, 89 waiting 0.00500001s
Iteration 3550... 3261 sym states passed, 88 waiting 0.00500001s
Iteration 3551... 3262 sym states passed, 88 waiting 0.00600001s
Iteration 3552... 3263 sym states passed, 88 waiting 0.00500001s
Iteration 3553... 3264 sym states passed, 90 waiting 0.0110001s
Iteration 3554... 3265 sym states passed, 89 waiting 0.00500001s
Iteration 3555... 3266 sym states passed, 89 waiting 0.00600001s
Iteration 3556... 3267 sym states passed, 89 waiting 0.00600001s
Iteration 3557... 3268 sym states passed, 91 waiting 0.0120001s
Iteration 3558... 3269 sym states passed, 90 waiting 0.00500001s
Iteration 3559... 3270 sym states passed, 89 waiting 0.00500001s
Iteration 3560... 3271 sym states passed, 88 waiting 0.00500001s
Iteration 3561... 3272 sym states passed, 88 waiting 0.00600001s
Iteration 3562... 3273 sym states passed, 88 waiting 0.00600001s
Iteration 3563... 3274 sym states passed, 90 waiting 0.0120001s
Iteration 3564... 3275 sym states passed, 89 waiting 0.00500001s
Iteration 3565... 3276 sym states passed, 89 waiting 0.00600001s
Iteration 3566... 3277 sym states passed, 89 waiting 0.00600001s
Iteration 3567... 3278 sym states passed, 91 waiting 0.0120001s
Iteration 3568... 3279 sym states passed, 90 waiting 0.00500001s
Iteration 3569... 3280 sym states passed, 89 waiting 0.00500001s
Iteration 3570... 3281 sym states passed, 88 waiting 0.00500001s
Iteration 3571... 3282 sym states passed, 88 waiting 0.00600001s
Iteration 3572... 3283 sym states passed, 88 waiting 0.00600001s
Iteration 3573... 3284 sym states passed, 90 waiting 0.0120001s
Iteration 3574... 3285 sym states passed, 89 waiting 0.00600001s
Iteration 3575... 3286 sym states passed, 89 waiting 0.00600001s
Iteration 3576... 3287 sym states passed, 89 waiting 0.00600001s
Iteration 3577... 3288 sym states passed, 91 waiting 0.0120001s
Iteration 3578... 3289 sym states passed, 90 waiting 0.00600001s
Iteration 3579... 3290 sym states passed, 89 waiting 0.00500001s
Iteration 3580... 3291 sym states passed, 88 waiting 0.00500001s
Iteration 3581... 3292 sym states passed, 88 waiting 0.00600001s
Iteration 3582... 3293 sym states passed, 88 waiting 0.00600001s
Iteration 3583... 3294 sym states passed, 90 waiting 0.0130001s
Iteration 3584... 3295 sym states passed, 89 waiting 0.00600001s
Iteration 3585... 3296 sym states passed, 89 waiting 0.00600001s
Iteration 3586... 3297 sym states passed, 89 waiting 0.00600001s
